Id,Country,Year,Demographic,Gender,Age,Probability,VALUE,YoY_Change,YoY_Pct_Change,Yearly_Trend,Rolling_Slope,Rolling_Trend,Baseline,Cumulative_Growth,Growth_Stage
864,Belize,2029,Male_Under18,Male,Under18,5.90796670630202,21.771566,0.5225690000000007,2.4592643125696645,Increase,,,20.494967,6.22884145165982,Above baseline
865,Bolivia (Plurinational State of),2024,AllGenders_AllAges,AllGenders,AllAges,16.407728652932285,77.19026,,,First Year,,,77.19026,0.0,Below baseline
874,Bolivia (Plurinational State of),2025,AllGenders_AllAges,AllGenders,AllAges,17.070600890510747,73.84494,-3.345320000000001,-4.333862847462877,Declining,-2.226789999999994,Sharp decline,77.19026,-4.333862847462881,Below baseline
883,Bolivia (Plurinational State of),2026,AllGenders_AllAges,AllGenders,AllAges,17.74659931101156,72.73668,-1.1082599999999871,-1.5007934192918126,Declining,-1.0281829999999985,Sharp decline,77.19026,-5.769613938338837,Below baseline
892,Bolivia (Plurinational State of),2027,AllGenders_AllAges,AllGenders,AllAges,18.435723914434714,71.788574,-0.9481060000000099,-1.3034771452312799,Declining,-1.480328,Sharp decline,77.19026,-6.997885484515791,Below baseline
901,Bolivia (Plurinational State of),2028,AllGenders_AllAges,AllGenders,AllAges,19.137974700780227,69.776024,-2.0125499999999903,-2.803440558660475,Declining,-2.083351999999998,Sharp decline,77.19026,-9.605144483254739,Below baseline
910,Bolivia (Plurinational State of),2029,AllGenders_AllAges,AllGenders,AllAges,19.853351670048067,67.62187,-2.1541540000000055,-3.087240969763494,Declining,,,77.19026,-12.39585149732621,Below baseline
866,Bolivia (Plurinational State of),2024,AllGenders_Over18,AllGenders,Over18,8.568480518753526,77.19026,,,First Year,,,77.19026,0.0,Below baseline
875,Bolivia (Plurinational State of),2025,AllGenders_Over18,AllGenders,Over18,8.914647131711167,73.84494,-3.345320000000001,-4.333862847462877,Declining,-2.226789999999994,Sharp decline,77.19026,-4.333862847462881,Below baseline
884,Bolivia (Plurinational State of),2026,AllGenders_Over18,AllGenders,Over18,9.267668529083814,72.73668,-1.1082599999999871,-1.5007934192918126,Declining,-1.0281829999999985,Sharp decline,77.19026,-5.769613938338837,Below baseline
893,Bolivia (Plurinational State of),2027,AllGenders_Over18,AllGenders,Over18,9.627544710871462,71.788574,-0.9481060000000099,-1.3034771452312799,Declining,-1.480328,Sharp decline,77.19026,-6.997885484515791,Below baseline
902,Bolivia (Plurinational State of),2028,AllGenders_Over18,AllGenders,Over18,9.994275677074114,69.776024,-2.0125499999999903,-2.803440558660475,Declining,-2.083351999999998,Sharp decline,77.19026,-9.605144483254739,Below baseline
911,Bolivia (Plurinational State of),2029,AllGenders_Over18,AllGenders,Over18,10.36786142769177,67.62187,-2.1541540000000055,-3.087240969763494,Declining,,,77.19026,-12.39585149732621,Below baseline
867,Bolivia (Plurinational State of),2024,AllGenders_Under18,AllGenders,Under18,4.667087261278515,77.19026,,,First Year,,,77.19026,0.0,Below baseline
876,Bolivia (Plurinational State of),2025,AllGenders_Under18,AllGenders,Under18,4.855637586634167,73.84494,-3.345320000000001,-4.333862847462877,Declining,-2.226789999999994,Sharp decline,77.19026,-4.333862847462881,Below baseline
885,Bolivia (Plurinational State of),2026,AllGenders_Under18,AllGenders,Under18,5.0479215817988425,72.73668,-1.1082599999999871,-1.5007934192918126,Declining,-1.0281829999999985,Sharp decline,77.19026,-5.769613938338837,Below baseline
894,Bolivia (Plurinational State of),2027,AllGenders_Under18,AllGenders,Under18,5.24393924677254,71.788574,-0.9481060000000099,-1.3034771452312799,Declining,-1.480328,Sharp decline,77.19026,-6.997885484515791,Below baseline
903,Bolivia (Plurinational State of),2028,AllGenders_Under18,AllGenders,Under18,5.443690581555264,69.776024,-2.0125499999999903,-2.803440558660475,Declining,-2.083351999999998,Sharp decline,77.19026,-9.605144483254739,Below baseline
912,Bolivia (Plurinational State of),2029,AllGenders_Under18,AllGenders,Under18,5.647175586147005,67.62187,-2.1541540000000055,-3.087240969763494,Declining,,,77.19026,-12.39585149732621,Below baseline
868,Bolivia (Plurinational State of),2024,Female_AllAges,Female,AllAges,19.199084979779688,77.19026,,,First Year,,,77.19026,0.0,Below baseline
877,Bolivia (Plurinational State of),2025,Female_AllAges,Female,AllAges,19.97472801296279,73.84494,-3.345320000000001,-4.333862847462877,Declining,-2.226789999999994,Sharp decline,77.19026,-4.333862847462881,Below baseline
886,Bolivia (Plurinational State of),2026,Female_AllAges,Female,AllAges,20.76573031412971,72.73668,-1.1082599999999871,-1.5007934192918126,Declining,-1.0281829999999985,Sharp decline,77.19026,-5.769613938338837,Below baseline
895,Bolivia (Plurinational State of),2027,Female_AllAges,Female,AllAges,21.572091883280457,71.788574,-0.9481060000000099,-1.3034771452312799,Declining,-1.480328,Sharp decline,77.19026,-6.997885484515791,Below baseline
904,Bolivia (Plurinational State of),2028,Female_AllAges,Female,AllAges,22.393812720415035,69.776024,-2.0125499999999903,-2.803440558660475,Declining,-2.083351999999998,Sharp decline,77.19026,-9.605144483254739,Below baseline
913,Bolivia (Plurinational State of),2029,Female_AllAges,Female,AllAges,23.230892825533424,67.62187,-2.1541540000000055,-3.087240969763494,Declining,,,77.19026,-12.39585149732621,Below baseline
869,Bolivia (Plurinational State of),2024,Female_Over18,Female,Over18,10.026188822773836,77.19026,,,First Year,,,77.19026,0.0,Below baseline
878,Bolivia (Plurinational State of),2025,Female_Over18,Female,Over18,10.431246851213901,73.84494,-3.345320000000001,-4.333862847462877,Declining,-2.226789999999994,Sharp decline,77.19026,-4.333862847462881,Below baseline
887,Bolivia (Plurinational State of),2026,Female_Over18,Female,Over18,10.84432583071218,72.73668,-1.1082599999999871,-1.5007934192918126,Declining,-1.0281829999999985,Sharp decline,77.19026,-5.769613938338837,Below baseline
896,Bolivia (Plurinational State of),2027,Female_Over18,Female,Over18,11.265425761268686,71.788574,-0.9481060000000099,-1.3034771452312799,Declining,-1.480328,Sharp decline,77.19026,-6.997885484515791,Below baseline
905,Bolivia (Plurinational State of),2028,Female_Over18,Female,Over18,11.694546642883404,69.776024,-2.0125499999999903,-2.803440558660475,Declining,-2.083351999999998,Sharp decline,77.19026,-9.605144483254739,Below baseline
914,Bolivia (Plurinational State of),2029,Female_Over18,Female,Over18,12.131688475556345,67.62187,-2.1541540000000055,-3.087240969763494,Declining,,,77.19026,-12.39585149732621,Below baseline
870,Bolivia (Plurinational State of),2024,Female_Under18,Female,Under18,5.461073060915108,77.19026,,,First Year,,,77.19026,0.0,Below baseline
879,Bolivia (Plurinational State of),2025,Female_Under18,Female,Under18,5.681700412576081,73.84494,-3.345320000000001,-4.333862847462877,Declining,-2.226789999999994,Sharp decline,77.19026,-4.333862847462881,Below baseline
888,Bolivia (Plurinational State of),2026,Female_Under18,Female,Under18,5.906696622685782,72.73668,-1.1082599999999871,-1.5007934192918126,Declining,-1.0281829999999985,Sharp decline,77.19026,-5.769613938338837,Below baseline
897,Bolivia (Plurinational State of),2027,Female_Under18,Female,Under18,6.136061691244218,71.788574,-0.9481060000000099,-1.3034771452312799,Declining,-1.480328,Sharp decline,77.19026,-6.997885484515791,Below baseline
906,Bolivia (Plurinational State of),2028,Female_Under18,Female,Under18,6.369795618251387,69.776024,-2.0125499999999903,-2.803440558660475,Declining,-2.083351999999998,Sharp decline,77.19026,-9.605144483254739,Below baseline
915,Bolivia (Plurinational State of),2029,Female_Under18,Female,Under18,6.607898403707285,67.62187,-2.1541540000000055,-3.087240969763494,Declining,,,77.19026,-12.39585149732621,Below baseline
871,Bolivia (Plurinational State of),2024,Male_AllAges,Male,AllAges,19.74373987282308,77.19026,,,First Year,,,77.19026,0.0,Below baseline
880,Bolivia (Plurinational State of),2025,Male_AllAges,Male,AllAges,20.541386963685135,73.84494,-3.345320000000001,-4.333862847462877,Declining,-2.226789999999994,Sharp decline,77.19026,-4.333862847462881,Below baseline
889,Bolivia (Plurinational State of),2026,Male_AllAges,Male,AllAges,21.35482904644545,72.73668,-1.1082599999999871,-1.5007934192918126,Declining,-1.0281829999999985,Sharp decline,77.19026,-5.769613938338837,Below baseline
898,Bolivia (Plurinational State of),2027,Male_AllAges,Male,AllAges,22.18406612110402,71.788574,-0.9481060000000099,-1.3034771452312799,Declining,-1.480328,Sharp decline,77.19026,-6.997885484515791,Below baseline
907,Bolivia (Plurinational State of),2028,Male_AllAges,Male,AllAges,23.02909818766085,69.776024,-2.0125499999999903,-2.803440558660475,Declining,-2.083351999999998,Sharp decline,77.19026,-9.605144483254739,Below baseline
916,Bolivia (Plurinational State of),2029,Male_AllAges,Male,AllAges,23.889925246115933,67.62187,-2.1541540000000055,-3.087240969763494,Declining,,,77.19026,-12.39585149732621,Below baseline
872,Bolivia (Plurinational State of),2024,Male_Over18,Male,Over18,10.310619711363165,77.19026,,,First Year,,,77.19026,0.0,Below baseline
881,Bolivia (Plurinational State of),2025,Male_Over18,Male,Over18,10.727168747702237,73.84494,-3.345320000000001,-4.333862847462877,Declining,-2.226789999999994,Sharp decline,77.19026,-4.333862847462881,Below baseline
890,Bolivia (Plurinational State of),2026,Male_Over18,Male,Over18,11.151966279810399,72.73668,-1.1082599999999871,-1.5007934192918126,Declining,-1.0281829999999985,Sharp decline,77.19026,-5.769613938338837,Below baseline
899,Bolivia (Plurinational State of),2027,Male_Over18,Male,Over18,11.585012307687656,71.788574,-0.9481060000000099,-1.3034771452312799,Declining,-1.480328,Sharp decline,77.19026,-6.997885484515791,Below baseline
908,Bolivia (Plurinational State of),2028,Male_Over18,Male,Over18,12.026306831333995,69.776024,-2.0125499999999903,-2.803440558660475,Declining,-2.083351999999998,Sharp decline,77.19026,-9.605144483254739,Below baseline
917,Bolivia (Plurinational State of),2029,Male_Over18,Male,Over18,12.475849850749434,67.62187,-2.1541540000000055,-3.087240969763494,Declining,,,77.19026,-12.39585149732621,Below baseline
873,Bolivia (Plurinational State of),2024,Male_Under18,Male,Under18,5.615997119380785,77.19026,,,First Year,,,77.19026,0.0,Below baseline
882,Bolivia (Plurinational State of),2025,Male_Under18,Male,Under18,5.84288340300377,73.84494,-3.345320000000001,-4.333862847462877,Declining,-2.226789999999994,Sharp decline,77.19026,-4.333862847462881,Below baseline
891,Bolivia (Plurinational State of),2026,Male_Under18,Male,Under18,6.07426248432226,72.73668,-1.1082599999999871,-1.5007934192918126,Declining,-1.0281829999999985,Sharp decline,77.19026,-5.769613938338837,Below baseline
900,Bolivia (Plurinational State of),2027,Male_Under18,Male,Under18,6.310134363336253,71.788574,-0.9481060000000099,-1.3034771452312799,Declining,-1.480328,Sharp decline,77.19026,-6.997885484515791,Below baseline
909,Bolivia (Plurinational State of),2028,Male_Under18,Male,Under18,6.550499040045751,69.776024,-2.0125499999999903,-2.803440558660475,Declining,-2.083351999999998,Sharp decline,77.19026,-9.605144483254739,Below baseline
918,Bolivia (Plurinational State of),2029,Male_Under18,Male,Under18,6.795356514450754,67.62187,-2.1541540000000055,-3.087240969763494,Declining,,,77.19026,-12.39585149732621,Below baseline
919,Bosnia and Herzegovina,2023,AllGenders_AllAges,AllGenders,AllAges,30.843027546324247,29.382948,,,First Year,,,29.382948,0.0,Below baseline
928,Bosnia and Herzegovina,2024,AllGenders_AllAges,AllGenders,AllAges,32.08908585919575,29.539474,0.1565259999999995,0.5327103325370786,Stable,-0.03735149999999976,Stable,29.382948,0.5327103325370874,Above baseline
937,Bosnia and Herzegovina,2025,AllGenders_AllAges,AllGenders,AllAges,33.359818594104304,29.308245,-0.23122899999999902,-0.7827796798277387,Stable,0.13632050000000007,Mild growth,29.382948,-0.25423929552609736,Below baseline
946,Bosnia and Herzegovina,2026,AllGenders_AllAges,AllGenders,AllAges,34.655225751049926,29.812115,0.5038699999999992,1.7192090485117717,Increase,0.5846680000000006,Strong growth,29.382948,1.460598848012118,Above baseline
955,Bosnia and Herzegovina,2027,AllGenders_AllAges,AllGenders,AllAges,35.975307330032614,30.477581,0.6654660000000021,2.2321998959148104,Increase,0.7428205000000005,Strong growth,29.382948,3.725402229891983,Above baseline
964,Bosnia and Herzegovina,2028,AllGenders_AllAges,AllGenders,AllAges,37.32006333105235,31.297756,0.820174999999999,2.691076434182871,Increase,0.7659644999999989,Strong growth,29.382948,6.516732085562009,Above baseline
973,Bosnia and Herzegovina,2029,AllGenders_AllAges,AllGenders,AllAges,38.68949375410915,32.00951,0.7117539999999991,2.2741374812941917,Increase,,,29.382948,8.939069013769481,Above baseline
920,Bosnia and Herzegovina,2023,AllGenders_Over18,AllGenders,Over18,11.417032296153176,29.382948,,,First Year,,,29.382948,0.0,Below baseline
929,Bosnia and Herzegovina,2024,AllGenders_Over18,AllGenders,Over18,11.878280400917763,29.539474,0.1565259999999995,0.5327103325370786,Stable,-0.03735149999999976,Stable,29.382948,0.5327103325370874,Above baseline
938,Bosnia and Herzegovina,2025,AllGenders_Over18,AllGenders,Over18,12.348662131519273,29.308245,-0.23122899999999902,-0.7827796798277387,Stable,0.13632050000000007,Mild growth,29.382948,-0.25423929552609736,Below baseline
947,Bosnia and Herzegovina,2026,AllGenders_Over18,AllGenders,Over18,12.828177487957706,29.812115,0.5038699999999992,1.7192090485117717,Increase,0.5846680000000006,Strong growth,29.382948,1.460598848012118,Above baseline
956,Bosnia and Herzegovina,2027,AllGenders_Over18,AllGenders,Over18,13.316826470233062,30.477581,0.6654660000000021,2.2321998959148104,Increase,0.7428205000000005,Strong growth,29.382948,3.725402229891983,Above baseline
965,Bosnia and Herzegovina,2028,AllGenders_Over18,AllGenders,Over18,13.814609078345342,31.297756,0.820174999999999,2.691076434182871,Increase,0.7659644999999989,Strong growth,29.382948,6.516732085562009,Above baseline
974,Bosnia and Herzegovina,2029,AllGenders_Over18,AllGenders,Over18,14.321525312294542,32.00951,0.7117539999999991,2.2741374812941917,Increase,,,29.382948,8.939069013769481,Above baseline
921,Bosnia and Herzegovina,2023,AllGenders_Under18,AllGenders,Under18,4.260086677669092,29.382948,,,First Year,,,29.382948,0.0,Below baseline
930,Bosnia and Herzegovina,2024,AllGenders_Under18,AllGenders,Under18,4.432194179446926,29.539474,0.1565259999999995,0.5327103325370786,Stable,-0.03735149999999976,Stable,29.382948,0.5327103325370874,Above baseline
939,Bosnia and Herzegovina,2025,AllGenders_Under18,AllGenders,Under18,4.607709750566892,29.308245,-0.23122899999999902,-0.7827796798277387,Stable,0.13632050000000007,Mild growth,29.382948,-0.25423929552609736,Below baseline
948,Bosnia and Herzegovina,2026,AllGenders_Under18,AllGenders,Under18,4.7866333910289915,29.812115,0.5038699999999992,1.7192090485117717,Increase,0.5846680000000006,Strong growth,29.382948,1.460598848012118,Above baseline
957,Bosnia and Herzegovina,2027,AllGenders_Under18,AllGenders,Under18,4.968965100833234,30.477581,0.6654660000000021,2.2321998959148104,Increase,0.7428205000000005,Strong growth,29.382948,3.725402229891983,Above baseline
966,Bosnia and Herzegovina,2028,AllGenders_Under18,AllGenders,Under18,5.154704879979604,31.297756,0.820174999999999,2.691076434182871,Increase,0.7659644999999989,Strong growth,29.382948,6.516732085562009,Above baseline
975,Bosnia and Herzegovina,2029,AllGenders_Under18,AllGenders,Under18,5.343852728468111,32.00951,0.7117539999999991,2.2741374812941917,Increase,,,29.382948,8.939069013769481,Above baseline
922,Bosnia and Herzegovina,2023,Female_AllAges,Female,AllAges,15.421513773162124,29.382948,,,First Year,,,29.382948,0.0,Below baseline
931,Bosnia and Herzegovina,2024,Female_AllAges,Female,AllAges,16.04454292959787,29.539474,0.1565259999999995,0.5327103325370786,Stable,-0.03735149999999976,Stable,29.382948,0.5327103325370874,Above baseline
940,Bosnia and Herzegovina,2025,Female_AllAges,Female,AllAges,16.679909297052152,29.308245,-0.23122899999999902,-0.7827796798277387,Stable,0.13632050000000007,Mild growth,29.382948,-0.25423929552609736,Below baseline
949,Bosnia and Herzegovina,2026,Female_AllAges,Female,AllAges,17.32761287552496,29.812115,0.5038699999999992,1.7192090485117717,Increase,0.5846680000000006,Strong growth,29.382948,1.460598848012118,Above baseline
958,Bosnia and Herzegovina,2027,Female_AllAges,Female,AllAges,17.987653665016303,30.477581,0.6654660000000021,2.2321998959148104,Increase,0.7428205000000005,Strong growth,29.382948,3.725402229891983,Above baseline
967,Bosnia and Herzegovina,2028,Female_AllAges,Female,AllAges,18.660031665526176,31.297756,0.820174999999999,2.691076434182871,Increase,0.7659644999999989,Strong growth,29.382948,6.516732085562009,Above baseline
976,Bosnia and Herzegovina,2029,Female_AllAges,Female,AllAges,19.34474687705457,32.00951,0.7117539999999991,2.2741374812941917,Increase,,,29.382948,8.939069013769481,Above baseline
923,Bosnia and Herzegovina,2023,Female_Over18,Female,Over18,5.708516148076588,29.382948,,,First Year,,,29.382948,0.0,Below baseline
932,Bosnia and Herzegovina,2024,Female_Over18,Female,Over18,5.93914020045888,29.539474,0.1565259999999995,0.5327103325370786,Stable,-0.03735149999999976,Stable,29.382948,0.5327103325370874,Above baseline
941,Bosnia and Herzegovina,2025,Female_Over18,Female,Over18,6.174331065759636,29.308245,-0.23122899999999902,-0.7827796798277387,Stable,0.13632050000000007,Mild growth,29.382948,-0.25423929552609736,Below baseline
950,Bosnia and Herzegovina,2026,Female_Over18,Female,Over18,6.414088743978851,29.812115,0.5038699999999992,1.7192090485117717,Increase,0.5846680000000006,Strong growth,29.382948,1.460598848012118,Above baseline
959,Bosnia and Herzegovina,2027,Female_Over18,Female,Over18,6.658413235116529,30.477581,0.6654660000000021,2.2321998959148104,Increase,0.7428205000000005,Strong growth,29.382948,3.725402229891983,Above baseline
968,Bosnia and Herzegovina,2028,Female_Over18,Female,Over18,6.907304539172671,31.297756,0.820174999999999,2.691076434182871,Increase,0.7659644999999989,Strong growth,29.382948,6.516732085562009,Above baseline
977,Bosnia and Herzegovina,2029,Female_Over18,Female,Over18,7.16076265614727,32.00951,0.7117539999999991,2.2741374812941917,Increase,,,29.382948,8.939069013769481,Above baseline
924,Bosnia and Herzegovina,2023,Female_Under18,Female,Under18,2.130043338834546,29.382948,,,First Year,,,29.382948,0.0,Below baseline
933,Bosnia and Herzegovina,2024,Female_Under18,Female,Under18,2.2160970897234624,29.539474,0.1565259999999995,0.5327103325370786,Stable,-0.03735149999999976,Stable,29.382948,0.5327103325370874,Above baseline
942,Bosnia and Herzegovina,2025,Female_Under18,Female,Under18,2.303854875283446,29.308245,-0.23122899999999902,-0.7827796798277387,Stable,0.13632050000000007,Mild growth,29.382948,-0.25423929552609736,Below baseline
951,Bosnia and Herzegovina,2026,Female_Under18,Female,Under18,2.3933166955144953,29.812115,0.5038699999999992,1.7192090485117717,Increase,0.5846680000000006,Strong growth,29.382948,1.460598848012118,Above baseline
960,Bosnia and Herzegovina,2027,Female_Under18,Female,Under18,2.484482550416616,30.477581,0.6654660000000021,2.2321998959148104,Increase,0.7428205000000005,Strong growth,29.382948,3.725402229891983,Above baseline
969,Bosnia and Herzegovina,2028,Female_Under18,Female,Under18,2.577352439989802,31.297756,0.820174999999999,2.691076434182871,Increase,0.7659644999999989,Strong growth,29.382948,6.516732085562009,Above baseline
978,Bosnia and Herzegovina,2029,Female_Under18,Female,Under18,2.671926364234055,32.00951,0.7117539999999991,2.2741374812941917,Increase,,,29.382948,8.939069013769481,Above baseline
925,Bosnia and Herzegovina,2023,Male_AllAges,Male,AllAges,20.035824980879923,29.382948,,,First Year,,,29.382948,0.0,Below baseline
934,Bosnia and Herzegovina,2024,Male_AllAges,Male,AllAges,20.84527231010747,29.539474,0.1565259999999995,0.5327103325370786,Stable,-0.03735149999999976,Stable,29.382948,0.5327103325370874,Above baseline
943,Bosnia and Herzegovina,2025,Male_AllAges,Male,AllAges,21.67074829931973,29.308245,-0.23122899999999902,-0.7827796798277387,Stable,0.13632050000000007,Mild growth,29.382948,-0.25423929552609736,Below baseline
952,Bosnia and Herzegovina,2026,Male_AllAges,Male,AllAges,22.512252948516682,29.812115,0.5038699999999992,1.7192090485117717,Increase,0.5846680000000006,Strong growth,29.382948,1.460598848012118,Above baseline
961,Bosnia and Herzegovina,2027,Male_AllAges,Male,AllAges,23.369786257698347,30.477581,0.6654660000000021,2.2321998959148104,Increase,0.7428205000000005,Strong growth,29.382948,3.725402229891983,Above baseline
970,Bosnia and Herzegovina,2028,Male_AllAges,Male,AllAges,24.24334822686471,31.297756,0.820174999999999,2.691076434182871,Increase,0.7659644999999989,Strong growth,29.382948,6.516732085562009,Above baseline
979,Bosnia and Herzegovina,2029,Male_AllAges,Male,AllAges,25.132938856015784,32.00951,0.7117539999999991,2.2741374812941917,Increase,,,29.382948,8.939069013769481,Above baseline
926,Bosnia and Herzegovina,2023,Male_Over18,Male,Over18,7.416576097894778,29.382948,,,First Year,,,29.382948,0.0,Below baseline
935,Bosnia and Herzegovina,2024,Male_Over18,Male,Over18,7.716205772249726,29.539474,0.1565259999999995,0.5327103325370786,Stable,-0.03735149999999976,Stable,29.382948,0.5327103325370874,Above baseline
944,Bosnia and Herzegovina,2025,Male_Over18,Male,Over18,8.021768707482991,29.308245,-0.23122899999999902,-0.7827796798277387,Stable,0.13632050000000007,Mild growth,29.382948,-0.25423929552609736,Below baseline
953,Bosnia and Herzegovina,2026,Male_Over18,Male,Over18,8.333264903594573,29.812115,0.5038699999999992,1.7192090485117717,Increase,0.5846680000000006,Strong growth,29.382948,1.460598848012118,Above baseline
962,Bosnia and Herzegovina,2027,Male_Over18,Male,Over18,8.650694360584469,30.477581,0.6654660000000021,2.2321998959148104,Increase,0.7428205000000005,Strong growth,29.382948,3.725402229891983,Above baseline
971,Bosnia and Herzegovina,2028,Male_Over18,Male,Over18,8.97405707845268,31.297756,0.820174999999999,2.691076434182871,Increase,0.7659644999999989,Strong growth,29.382948,6.516732085562009,Above baseline
980,Bosnia and Herzegovina,2029,Male_Over18,Male,Over18,9.30335305719921,32.00951,0.7117539999999991,2.2741374812941917,Increase,,,29.382948,8.939069013769481,Above baseline
927,Bosnia and Herzegovina,2023,Male_Under18,Male,Under18,2.767379141005512,29.382948,,,First Year,,,29.382948,0.0,Below baseline
936,Bosnia and Herzegovina,2024,Male_Under18,Male,Under18,2.8791812583021366,29.539474,0.1565259999999995,0.5327103325370786,Stable,-0.03735149999999976,Stable,29.382948,0.5327103325370874,Above baseline
945,Bosnia and Herzegovina,2025,Male_Under18,Male,Under18,2.9931972789115635,29.308245,-0.23122899999999902,-0.7827796798277387,Stable,0.13632050000000007,Mild growth,29.382948,-0.25423929552609736,Below baseline
954,Bosnia and Herzegovina,2026,Male_Under18,Male,Under18,3.109427202833794,29.812115,0.5038699999999992,1.7192090485117717,Increase,0.5846680000000006,Strong growth,29.382948,1.460598848012118,Above baseline
963,Bosnia and Herzegovina,2027,Male_Under18,Male,Under18,3.2278710300688322,30.477581,0.6654660000000021,2.2321998959148104,Increase,0.7428205000000005,Strong growth,29.382948,3.725402229891983,Above baseline
972,Bosnia and Herzegovina,2028,Male_Under18,Male,Under18,3.348528760616671,31.297756,0.820174999999999,2.691076434182871,Increase,0.7659644999999989,Strong growth,29.382948,6.516732085562009,Above baseline
981,Bosnia and Herzegovina,2029,Male_Under18,Male,Under18,3.4714003944773157,32.00951,0.7117539999999991,2.2741374812941917,Increase,,,29.382948,8.939069013769481,Above baseline
982,Bulgaria,2023,AllGenders_AllAges,AllGenders,AllAges,19.167006986677855,45.754635,,,First Year,,,45.754635,0.0,Below baseline
991,Bulgaria,2024,AllGenders_AllAges,AllGenders,AllAges,19.94135406893964,43.771904,-1.9827310000000011,-4.333399228296764,Declining,-1.4476355000000005,Sharp decline,45.754635,-4.333399228296765,Below baseline
1000,Bulgaria,2025,AllGenders_AllAges,AllGenders,AllAges,20.731034756790766,42.859364,-0.9125399999999999,-2.084761951410663,Declining,-1.546206999999999,Sharp decline,45.754635,-6.327820121393168,Below baseline
1009,Bulgaria,2026,AllGenders_AllAges,AllGenders,AllAges,21.536049050231238,40.67949,-2.179873999999998,-5.086109070587231,Declining,-2.525475,Sharp decline,45.754635,-11.092089358815777,Below baseline
1018,Bulgaria,2027,AllGenders_AllAges,AllGenders,AllAges,22.356396949261047,37.808414,-2.871076000000002,-7.05779743059709,Declining,-2.856852,Sharp decline,45.754635,-17.367029591646837,Below baseline
1027,Bulgaria,2028,AllGenders_AllAges,AllGenders,AllAges,23.192078453880207,34.965786,-2.8426279999999977,-7.518506330363383,Declining,-2.3997649999999986,Sharp decline,45.754635,-23.579794702766176,Below baseline
1036,Bulgaria,2029,AllGenders_AllAges,AllGenders,AllAges,24.043093564088704,33.008884,-1.9569019999999995,-5.596619506851641,Declining,,,45.754635,-27.856742819607234,Below baseline
983,Bulgaria,2023,AllGenders_Over18,AllGenders,Over18,13.52965199059613,45.754635,,,First Year,,,45.754635,0.0,Below baseline
992,Bulgaria,2024,AllGenders_Over18,AllGenders,Over18,14.07624993101622,43.771904,-1.9827310000000011,-4.333399228296764,Declining,-1.4476355000000005,Sharp decline,45.754635,-4.333399228296765,Below baseline
1001,Bulgaria,2025,AllGenders_Over18,AllGenders,Over18,14.633671593028778,42.859364,-0.9125399999999999,-2.084761951410663,Declining,-1.546206999999999,Sharp decline,45.754635,-6.327820121393168,Below baseline
1010,Bulgaria,2026,AllGenders_Over18,AllGenders,Over18,15.201916976633814,40.67949,-2.179873999999998,-5.086109070587231,Declining,-2.525475,Sharp decline,45.754635,-11.092089358815777,Below baseline
1019,Bulgaria,2027,AllGenders_Over18,AllGenders,Over18,15.780986081831324,37.808414,-2.871076000000002,-7.05779743059709,Declining,-2.856852,Sharp decline,45.754635,-17.367029591646837,Below baseline
1028,Bulgaria,2028,AllGenders_Over18,AllGenders,Over18,16.370878908621318,34.965786,-2.8426279999999977,-7.518506330363383,Declining,-2.3997649999999986,Sharp decline,45.754635,-23.579794702766176,Below baseline
1037,Bulgaria,2029,AllGenders_Over18,AllGenders,Over18,16.97159545700379,33.008884,-1.9569019999999995,-5.596619506851641,Declining,,,45.754635,-27.856742819607234,Below baseline
984,Bulgaria,2023,AllGenders_Under18,AllGenders,Under18,5.010982218739309,45.754635,,,First Year,,,45.754635,0.0,Below baseline
993,Bulgaria,2024,AllGenders_Under18,AllGenders,Under18,5.213425900376377,43.771904,-1.9827310000000011,-4.333399228296764,Declining,-1.4476355000000005,Sharp decline,45.754635,-4.333399228296765,Below baseline
1002,Bulgaria,2025,AllGenders_Under18,AllGenders,Under18,5.419878367788436,42.859364,-0.9125399999999999,-2.084761951410663,Declining,-1.546206999999999,Sharp decline,45.754635,-6.327820121393168,Below baseline
1011,Bulgaria,2026,AllGenders_Under18,AllGenders,Under18,5.630339620975487,40.67949,-2.179873999999998,-5.086109070587231,Declining,-2.525475,Sharp decline,45.754635,-11.092089358815777,Below baseline
1020,Bulgaria,2027,AllGenders_Under18,AllGenders,Under18,5.84480965993753,37.808414,-2.871076000000002,-7.05779743059709,Declining,-2.856852,Sharp decline,45.754635,-17.367029591646837,Below baseline
1029,Bulgaria,2028,AllGenders_Under18,AllGenders,Under18,6.063288484674563,34.965786,-2.8426279999999977,-7.518506330363383,Declining,-2.3997649999999986,Sharp decline,45.754635,-23.579794702766176,Below baseline
1038,Bulgaria,2029,AllGenders_Under18,AllGenders,Under18,6.28577609518659,33.008884,-1.9569019999999995,-5.596619506851641,Declining,,,45.754635,-27.856742819607234,Below baseline
985,Bulgaria,2023,Female_AllAges,Female,AllAges,13.8475292767188,45.754635,,,First Year,,,45.754635,0.0,Below baseline
994,Bulgaria,2024,Female_AllAges,Female,AllAges,14.406969459498239,43.771904,-1.9827310000000011,-4.333399228296764,Declining,-1.4476355000000005,Sharp decline,45.754635,-4.333399228296765,Below baseline
1003,Bulgaria,2025,Female_AllAges,Female,AllAges,14.977487665699055,42.859364,-0.9125399999999999,-2.084761951410663,Declining,-1.546206999999999,Sharp decline,45.754635,-6.327820121393168,Below baseline
