Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,VALUE
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,44
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,66
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,9
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,20
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,50
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,47
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,43
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,9
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,31
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,41
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,6
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,12
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,9
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,312
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,225
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,84
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,157
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,18
United Kingdom of Great Britain and Northern Ireland,2012-01-01,0,0,1,0,0,1,33
United Kingdom of Great Britain and Northern Ireland,2013-01-01,1,0,0,1,0,0,131
United Kingdom of Great Britain and Northern Ireland,2013-01-01,1,0,0,0,1,0,380
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,1,0,1,0,0,44
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,1,0,0,1,0,261
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,1,0,0,175
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,1,0,641
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,816
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,96
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,6
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,21
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,24
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,9
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,56
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,6
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,6
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,6
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,29
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,48
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,66
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,5
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,14
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,71
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,63
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,9
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,44
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,8
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,20
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,81
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,61
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,15
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,435
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,359
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,154
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,216
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,29
United Kingdom of Great Britain and Northern Ireland,2013-01-01,0,0,1,0,0,1,71
United Kingdom of Great Britain and Northern Ireland,2014-01-01,1,0,0,1,0,0,111
United Kingdom of Great Britain and Northern Ireland,2014-01-01,1,0,0,0,1,0,177
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,1,0,1,0,0,52
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,1,0,0,1,0,203
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,1,0,0,163
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,1,0,380
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,543
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,10
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,5
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,15
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,6
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,28
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,38
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,32
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,43
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,74
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,106
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,5
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,99
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,26
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,8
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,16
United Kingdom of Great Britain and Northern Ireland,2014-01-01,1,0,0,1,0,0,42
United Kingdom of Great Britain and Northern Ireland,2014-01-01,1,0,0,0,1,0,81
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,1,0,1,0,0,46
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,1,0,0,1,0,195
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,321
United Kingdom of Great Britain and Northern Ireland,2014-01-01,1,0,0,1,0,0,66
United Kingdom of Great Britain and Northern Ireland,2014-01-01,1,0,0,0,1,0,94
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,1,0,1,0,0,4
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,1,0,0,1,0,6
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,170
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,227
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,195
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,40
United Kingdom of Great Britain and Northern Ireland,2014-01-01,0,0,1,0,0,1,104
United Kingdom of Great Britain and Northern Ireland,2015-01-01,1,0,0,1,0,0,104
United Kingdom of Great Britain and Northern Ireland,2015-01-01,1,0,0,0,1,0,227
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,1,0,1,0,0,41
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,1,0,0,1,0,224
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,1,0,0,145
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,1,0,451
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,596
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,12
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,5
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,18
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,26
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,17
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,5
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,29
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,23
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,99
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,69
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,50
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,135
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,48
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,18
United Kingdom of Great Britain and Northern Ireland,2015-01-01,1,0,0,1,0,0,10
United Kingdom of Great Britain and Northern Ireland,2015-01-01,1,0,0,0,1,0,80
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,1,0,1,0,0,32
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,1,0,0,1,0,216
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,338
United Kingdom of Great Britain and Northern Ireland,2015-01-01,1,0,0,1,0,0,92
United Kingdom of Great Britain and Northern Ireland,2015-01-01,1,0,0,0,1,0,144
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,1,0,1,0,0,8
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,1,0,0,1,0,6
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,250
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,33
United Kingdom of Great Britain and Northern Ireland,2015-01-01,0,0,1,0,0,1,128
United Kingdom of Great Britain and Northern Ireland,2016-01-01,1,0,0,1,0,0,152
United Kingdom of Great Britain and Northern Ireland,2016-01-01,1,0,0,0,1,0,180
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,1,0,1,0,0,39
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,1,0,0,1,0,229
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,1,0,0,191
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,1,0,410
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,601
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,7
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,21
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,19
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,12
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,16
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,17
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,88
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,76
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,30
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,5
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,219
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,37
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,5
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,40
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,59
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,1,0,0,1,0,0,11
United Kingdom of Great Britain and Northern Ireland,2016-01-01,1,0,0,0,1,0,77
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,1,0,1,0,0,24
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,1,0,0,1,0,226
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,334
United Kingdom of Great Britain and Northern Ireland,2016-01-01,1,0,0,1,0,0,139
United Kingdom of Great Britain and Northern Ireland,2016-01-01,1,0,0,0,1,0,106
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,1,0,1,0,0,9
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,1,0,0,1,0,4
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,258
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,59
United Kingdom of Great Britain and Northern Ireland,2016-01-01,0,0,1,0,0,1,97
United Kingdom of Great Britain and Northern Ireland,2017-01-01,1,0,0,1,0,0,812
United Kingdom of Great Britain and Northern Ireland,2017-01-01,1,0,0,0,1,0,1639
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,1,0,1,0,0,1304
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,1,0,0,1,0,1380
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,1,0,0,2116
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,1,0,3022
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,5138
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,18
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,2868
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,1746
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,444
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,59
United Kingdom of Great Britain and Northern Ireland,2017-01-01,0,0,1,0,0,1,206
United Kingdom of Great Britain and Northern Ireland,2018-01-01,1,0,0,1,0,0,880
United Kingdom of Great Britain and Northern Ireland,2018-01-01,1,0,0,0,1,0,1844
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,1,0,1,0,0,2248
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,1,0,0,1,0,2009
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,1,0,0,3128
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,1,0,3857
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,6985
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,54
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,217
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,8
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,12
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,6
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,17
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,14
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,13
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,6
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,196
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,63
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,8
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,7
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,7
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,7
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,15
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,7
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,39
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,66
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,11
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,14
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,5
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,6
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
United Kingdom of Great Britain and Northern Ireland,2018-01-01,0,0,1,0,0,1,4
